flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified,severity_score,hour_timestamp
FLD00652,2023-06-24T23:47:54.000Z,Huynh Tan Phat,Quan 7,10.727281,106.723048,25.7,60,moderate,slow,51.8,monitoring_station,true,35.989999999999995,2023-06-24T23:00:00.000Z
FLD01224,2023-06-25T17:01:37.000Z,Hau Giang,Quan 6,10.746223,106.641238,50.3,60,severe,blocked,51.9,IoT_sensor,true,53.209999999999994,2023-06-25T17:00:00.000Z
FLD02269,2023-06-26T12:44:46.000Z,Ma Lo,Binh Tan,10.761647,106.612691,11.3,90,light,clear,25.5,monitoring_station,true,34.91,2023-06-26T12:00:00.000Z
FLD02062,2023-06-27T04:28:28.000Z,No Trang Long,Binh Thanh,10.81601,106.696573,15.9,60,moderate,slow,29.0,IoT_sensor,true,29.13,2023-06-27T04:00:00.000Z
FLD01201,2023-06-27T04:47:35.000Z,Nguyen Huu Canh,Binh Thanh,10.788811,106.719906,8.9,180,light,clear,16.0,IoT_sensor,true,60.23,2023-06-27T04:00:00.000Z
FLD01874,2023-06-27T07:00:14.000Z,Nguyen Trai,Quan 5,10.758344,106.665254,13.2,90,light,clear,25.7,traffic_camera,true,36.239999999999995,2023-06-27T07:00:00.000Z
FLD02204,2023-06-27T14:22:56.000Z,Lam Van Ben,Quan 7,10.72032,106.683925,14.3,60,light,clear,35.2,traffic_camera,true,28.009999999999998,2023-06-27T14:00:00.000Z
FLD01061,2023-06-28T01:04:07.000Z,Do Xuan Hop,Thu Duc,10.831912,106.781084,20.1,30,moderate,slow,20.0,traffic_camera,true,23.07,2023-06-28T01:00:00.000Z
FLD02088,2023-06-28T17:06:28.000Z,Le Van Luong,Quan 7,10.735339,106.703738,12.0,30,light,clear,28.7,IoT_sensor,true,17.4,2023-06-28T17:00:00.000Z
FLD02364,2023-06-29T10:55:00.000Z,Le Dinh Can,Binh Tan,10.76762,106.595008,16.3,90,moderate,slow,39.7,user_report,true,38.41,2023-06-29T10:00:00.000Z
FLD02192,2023-06-29T14:04:37.000Z,Hoa Binh,Tan Phu,10.805059,106.624318,18.9,60,moderate,slow,35.4,traffic_camera,true,31.229999999999997,2023-06-29T14:00:00.000Z
FLD01060,2023-06-29T21:36:20.000Z,Da Nam,Quan 8,10.741891,106.6726,18.4,240,moderate,slow,28.6,traffic_camera,true,84.88,2023-06-29T21:00:00.000Z
FLD01330,2023-06-30T03:57:53.000Z,Tan Ky Tan Quy,Binh Tan,10.786915,106.601461,14.3,120,light,clear,34.3,IoT_sensor,true,46.01,2023-06-30T03:00:00.000Z
FLD01410,2023-06-30T12:42:59.000Z,Nguyen Huu Canh,Binh Thanh,10.78805,106.722727,5.6,60,light,clear,13.4,user_report,true,21.919999999999998,2023-06-30T12:00:00.000Z
FLD00976,2023-06-30T18:40:22.000Z,Vo Van Kiet,Quan 1,10.763137,106.697814,6.8,60,light,clear,8.1,user_report,true,22.759999999999998,2023-06-30T18:00:00.000Z
FLD01460,2023-07-01T18:23:52.000Z,Kha Van Can,Thu Duc,10.849605,106.756356,25.8,30,moderate,slow,53.5,IoT_sensor,true,27.06,2023-07-01T18:00:00.000Z
FLD01659,2023-07-01T23:50:58.000Z,Binh Long,Tan Phu,10.797733,106.616618,11.3,30,light,clear,9.6,traffic_camera,true,16.91,2023-07-01T23:00:00.000Z
FLD00074,2023-07-02T01:11:08.000Z,Tan Ky Tan Quy,Binh Tan,10.787868,106.603371,19.6,60,moderate,slow,21.9,monitoring_station,true,31.72,2023-07-02T01:00:00.000Z
FLD01211,2023-07-02T04:44:56.000Z,Lam Van Ben,Quan 7,10.718408,106.683481,23.1,30,moderate,slow,30.7,IoT_sensor,true,25.17,2023-07-02T04:00:00.000Z
FLD01332,2023-07-03T02:10:45.000Z,Nguyen Anh Thu,Quan 12,10.878928,106.643949,5.0,180,light,clear,11.8,user_report,true,57.5,2023-07-03T02:00:00.000Z
FLD01292,2023-07-03T10:14:34.000Z,Le Van Viet,Thu Duc,10.843914,106.788066,11.9,60,light,clear,23.2,user_report,true,26.33,2023-07-03T10:00:00.000Z
FLD02014,2023-07-03T11:31:24.000Z,Le Thi Rieng,Quan 12,10.860926,106.650364,11.9,60,light,clear,9.7,user_report,true,26.33,2023-07-03T11:00:00.000Z
FLD01820,2023-07-03T16:55:38.000Z,Pham Van Dong,Binh Thanh,10.81799,106.703105,11.4,30,light,clear,15.9,user_report,true,16.98,2023-07-03T16:00:00.000Z
FLD00554,2023-07-03T22:03:26.000Z,Pham Van Dong,Binh Thanh,10.819032,106.701259,38.9,60,severe,blocked,51.4,IoT_sensor,true,45.23,2023-07-03T22:00:00.000Z
FLD00994,2023-07-05T03:29:37.000Z,Vo Van Kiet,Quan 1,10.761132,106.697681,26.1,90,moderate,slow,53.0,IoT_sensor,true,45.269999999999996,2023-07-05T03:00:00.000Z
FLD01536,2023-07-05T04:00:52.000Z,No Trang Long,Binh Thanh,10.813536,106.696425,28.4,90,moderate,slow,54.5,IoT_sensor,true,46.879999999999995,2023-07-05T04:00:00.000Z
FLD00103,2023-07-05T09:46:31.000Z,Ma Lo,Binh Tan,10.762513,106.612141,13.4,120,light,clear,23.1,user_report,true,45.379999999999995,2023-07-05T09:00:00.000Z
FLD02320,2023-07-05T23:44:05.000Z,Le Dinh Can,Binh Tan,10.765959,106.597197,23.1,90,moderate,slow,37.4,IoT_sensor,true,43.17,2023-07-05T23:00:00.000Z
FLD01200,2023-07-06T14:24:22.000Z,Le Van Viet,Thu Duc,10.8452,106.789838,41.5,30,severe,blocked,75.1,IoT_sensor,true,38.05,2023-07-06T14:00:00.000Z
FLD00800,2023-07-06T17:13:22.000Z,Huynh Tan Phat,Quan 7,10.726523,106.724429,6.5,90,light,clear,9.3,user_report,true,31.55,2023-07-06T17:00:00.000Z
FLD00198,2023-07-07T06:31:22.000Z,Phan Huy Ich,Go Vap,10.830686,106.671543,15.9,60,moderate,slow,25.4,IoT_sensor,true,29.13,2023-07-07T06:00:00.000Z
FLD00954,2023-07-07T06:43:55.000Z,Kinh Duong Vuong,Quan 6,10.74405,106.615598,6.4,60,light,clear,9.9,IoT_sensor,true,22.48,2023-07-07T06:00:00.000Z
FLD01393,2023-07-08T02:18:23.000Z,No Trang Long,Binh Thanh,10.81571,106.695832,39.2,60,severe,blocked,75.6,monitoring_station,true,45.44,2023-07-08T02:00:00.000Z
FLD01445,2023-07-08T08:13:28.000Z,Da Nam,Quan 8,10.741312,106.673921,15.3,90,moderate,slow,31.9,IoT_sensor,true,37.71,2023-07-08T08:00:00.000Z
FLD01149,2023-07-08T20:16:16.000Z,Ung Van Khiem,Binh Thanh,10.813352,106.710679,21.1,240,moderate,slow,51.0,IoT_sensor,true,86.77,2023-07-08T20:00:00.000Z
FLD01784,2023-07-09T00:48:29.000Z,Tran Xuan Soan,Quan 7,10.75098,106.69789,26.1,60,moderate,slow,29.4,user_report,true,36.269999999999996,2023-07-09T00:00:00.000Z
FLD01987,2023-07-09T05:55:13.000Z,Kha Van Can,Thu Duc,10.850064,106.754104,9.9,120,light,clear,22.2,user_report,true,42.93,2023-07-09T05:00:00.000Z
FLD01610,2023-07-09T15:58:15.000Z,Ta Quang Buu,Quan 8,10.745065,106.666496,6.1,90,light,clear,14.1,monitoring_station,true,31.27,2023-07-09T15:00:00.000Z
FLD02004,2023-07-10T04:07:55.000Z,Le Van Viet,Thu Duc,10.844086,106.791095,21.5,60,moderate,slow,51.1,IoT_sensor,true,33.05,2023-07-10T04:00:00.000Z
FLD00260,2023-07-10T08:09:51.000Z,Quang Trung,Go Vap,10.836277,106.663181,5.0,90,light,clear,7.1,monitoring_station,true,30.5,2023-07-10T08:00:00.000Z
FLD00932,2023-07-10T08:58:30.000Z,Ta Quang Buu,Quan 8,10.745176,106.66424,5.0,240,light,clear,7.6,user_report,true,75.5,2023-07-10T08:00:00.000Z
FLD01839,2023-07-10T15:50:49.000Z,Tran Xuan Soan,Quan 7,10.75053,106.696557,26.9,120,moderate,slow,31.2,IoT_sensor,true,54.83,2023-07-10T15:00:00.000Z
FLD01592,2023-07-11T08:02:21.000Z,Kha Van Can,Thu Duc,10.849636,106.752756,6.9,30,light,clear,12.8,IoT_sensor,true,13.83,2023-07-11T08:00:00.000Z
FLD02188,2023-07-11T12:21:05.000Z,Kinh Duong Vuong,Quan 6,10.74227,106.616255,24.1,90,moderate,slow,22.3,IoT_sensor,true,43.870000000000005,2023-07-11T12:00:00.000Z
FLD01078,2023-07-11T13:21:01.000Z,Binh Long,Tan Phu,10.800521,106.617197,5.0,240,light,clear,6.6,IoT_sensor,true,75.5,2023-07-11T13:00:00.000Z
FLD02083,2023-07-12T04:40:13.000Z,Phan Huy Ich,Go Vap,10.830073,106.672439,9.3,120,light,clear,7.8,traffic_camera,true,42.51,2023-07-12T04:00:00.000Z
FLD00244,2023-07-12T17:51:37.000Z,Vo Van Kiet,Quan 1,10.763764,106.69677,38.5,90,severe,blocked,34.7,user_report,true,53.95,2023-07-12T17:00:00.000Z
FLD00342,2023-07-12T20:20:48.000Z,Binh Long,Tan Phu,10.799944,106.615935,51.3,90,severe,blocked,120.1,monitoring_station,true,62.91,2023-07-12T20:00:00.000Z
FLD00090,2023-07-13T02:53:56.000Z,Ta Quang Buu,Quan 8,10.744529,106.666467,30.4,30,severe,blocked,60.1,IoT_sensor,true,30.279999999999998,2023-07-13T02:00:00.000Z
FLD01479,2023-07-13T08:58:17.000Z,Nguyen Anh Thu,Quan 12,10.876788,106.64383,15.7,30,moderate,slow,17.2,monitoring_station,true,19.99,2023-07-13T08:00:00.000Z
FLD00540,2023-07-14T12:18:10.000Z,An Duong Vuong,Quan 6,10.754522,106.646045,6.8,60,light,clear,5.7,user_report,true,22.759999999999998,2023-07-14T12:00:00.000Z
FLD01765,2023-07-14T23:07:05.000Z,Le Dinh Can,Binh Tan,10.765866,106.59723,38.4,240,severe,blocked,53.4,IoT_sensor,true,98.88,2023-07-14T23:00:00.000Z
FLD02374,2023-07-16T04:58:49.000Z,Ung Van Khiem,Binh Thanh,10.811622,106.711065,17.0,90,moderate,slow,37.0,user_report,true,38.9,2023-07-16T04:00:00.000Z
FLD02134,2023-07-16T07:00:23.000Z,CMT8,Quan 3,10.781592,106.682138,11.8,120,light,clear,29.1,IoT_sensor,true,44.26,2023-07-16T07:00:00.000Z
FLD01310,2023-07-16T07:17:05.000Z,Pham Van Dong,Binh Thanh,10.819177,106.703448,23.8,90,moderate,slow,45.4,user_report,true,43.66,2023-07-16T07:00:00.000Z
FLD01912,2023-07-16T07:47:11.000Z,Tan Ky Tan Quy,Binh Tan,10.78852,106.601774,21.1,120,moderate,slow,50.8,user_report,true,50.769999999999996,2023-07-16T07:00:00.000Z
FLD00559,2023-07-16T20:21:03.000Z,Le Van Luong,Quan 7,10.737907,106.703686,19.7,60,moderate,slow,16.6,user_report,true,31.79,2023-07-16T20:00:00.000Z
FLD01521,2023-07-16T22:42:02.000Z,Ba Thang Hai,Quan 10,10.773261,106.669825,9.3,30,light,clear,9.2,user_report,true,15.51,2023-07-16T22:00:00.000Z
FLD01405,2023-07-17T03:33:28.000Z,Nguyen Anh Thu,Quan 12,10.877209,106.643034,9.7,180,light,clear,13.1,IoT_sensor,true,60.79,2023-07-17T03:00:00.000Z
FLD02063,2023-07-17T05:34:49.000Z,Nguyen Trai,Quan 5,10.756543,106.665094,16.0,90,moderate,slow,31.3,IoT_sensor,true,38.2,2023-07-17T05:00:00.000Z
FLD00078,2023-07-18T02:24:04.000Z,Nguyen Anh Thu,Quan 12,10.876465,106.64379,30.1,90,severe,blocked,57.5,user_report,true,48.07,2023-07-18T02:00:00.000Z
FLD01581,2023-07-18T07:53:51.000Z,CMT8,Quan 3,10.780288,106.680283,24.4,180,moderate,slow,52.5,IoT_sensor,true,71.08,2023-07-18T07:00:00.000Z
FLD01848,2023-07-18T12:56:46.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.807167,106.711224,5.2,60,light,clear,11.3,traffic_camera,true,21.64,2023-07-18T12:00:00.000Z
FLD01608,2023-07-18T17:05:49.000Z,Do Xuan Hop,Thu Duc,10.834856,106.78069,5.0,30,light,clear,10.8,IoT_sensor,true,12.5,2023-07-18T17:00:00.000Z
FLD02359,2023-07-18T19:52:42.000Z,Da Nam,Quan 8,10.743358,106.671771,14.9,60,light,clear,24.5,IoT_sensor,true,28.43,2023-07-18T19:00:00.000Z
FLD00723,2023-07-19T02:25:30.000Z,Phan Huy Ich,Go Vap,10.829855,106.672801,16.5,120,moderate,slow,39.6,IoT_sensor,true,47.55,2023-07-19T02:00:00.000Z
FLD01125,2023-07-19T02:55:41.000Z,Pham The Hien,Quan 8,10.727033,106.685018,5.0,60,light,clear,12.1,IoT_sensor,true,21.5,2023-07-19T02:00:00.000Z
FLD00808,2023-07-19T03:51:13.000Z,Ba Thang Hai,Quan 10,10.775339,106.671527,39.4,120,severe,blocked,32.9,traffic_camera,true,63.58,2023-07-19T03:00:00.000Z
FLD00036,2023-07-19T09:48:54.000Z,CMT8,Quan 3,10.780813,106.680642,10.7,60,light,clear,25.2,traffic_camera,true,25.49,2023-07-19T09:00:00.000Z
FLD00144,2023-07-20T11:35:52.000Z,Nguyen Trai,Quan 5,10.755883,106.664014,15.3,60,moderate,slow,26.7,user_report,true,28.71,2023-07-20T11:00:00.000Z
FLD01720,2023-07-20T14:33:22.000Z,Kinh Duong Vuong,Quan 6,10.743932,106.614908,10.3,30,light,clear,22.7,IoT_sensor,true,16.21,2023-07-20T14:00:00.000Z
FLD00577,2023-07-20T16:11:24.000Z,Nguyen Huu Canh,Binh Thanh,10.7887,106.723021,16.6,90,moderate,slow,32.5,user_report,true,38.620000000000005,2023-07-20T16:00:00.000Z
FLD00015,2023-07-20T20:20:05.000Z,Le Van Viet,Thu Duc,10.844387,106.789864,5.0,90,light,clear,11.9,IoT_sensor,true,30.5,2023-07-20T20:00:00.000Z
FLD00085,2023-07-21T09:05:45.000Z,CMT8,Quan 3,10.780053,106.682175,38.2,60,severe,blocked,40.3,user_report,true,44.74,2023-07-21T09:00:00.000Z
FLD01508,2023-07-21T14:12:13.000Z,Kha Van Can,Thu Duc,10.85344,106.75593,6.8,90,light,clear,15.0,user_report,true,31.759999999999998,2023-07-21T14:00:00.000Z
FLD00784,2023-07-21T16:10:17.000Z,Quang Trung,Go Vap,10.838336,106.664127,9.7,30,light,clear,21.9,IoT_sensor,true,15.79,2023-07-21T16:00:00.000Z
FLD01443,2023-07-22T11:01:35.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.80706,106.710261,38.1,90,severe,blocked,61.2,IoT_sensor,true,53.67,2023-07-22T11:00:00.000Z
FLD00770,2023-07-23T06:32:13.000Z,Nguyen Anh Thu,Quan 12,10.878392,106.644796,5.0,180,light,clear,12.3,IoT_sensor,true,57.5,2023-07-23T06:00:00.000Z
FLD00470,2023-07-23T15:28:57.000Z,CMT8,Quan 3,10.780523,106.682405,5.0,180,light,clear,5.5,user_report,true,57.5,2023-07-23T15:00:00.000Z
FLD02093,2023-07-24T02:46:42.000Z,Binh Long,Tan Phu,10.799277,106.616954,15.7,60,moderate,slow,15.8,IoT_sensor,true,28.99,2023-07-24T02:00:00.000Z
FLD00590,2023-07-24T05:49:37.000Z,Le Thi Rieng,Quan 12,10.861202,106.647504,5.5,240,light,clear,6.1,IoT_sensor,true,75.85,2023-07-24T05:00:00.000Z
FLD02362,2023-07-24T07:19:53.000Z,Ma Lo,Binh Tan,10.764693,106.612747,14.5,30,light,clear,23.8,IoT_sensor,true,19.15,2023-07-24T07:00:00.000Z
FLD01271,2023-07-25T02:28:06.000Z,Thoai Ngoc Hau,Tan Phu,10.784702,106.627624,11.0,120,light,clear,13.9,IoT_sensor,true,43.7,2023-07-25T02:00:00.000Z
FLD00312,2023-07-25T03:34:27.000Z,Quang Trung,Go Vap,10.838924,106.663235,13.2,90,light,clear,16.1,IoT_sensor,true,36.239999999999995,2023-07-25T03:00:00.000Z
FLD01291,2023-07-25T04:47:38.000Z,Tan Ky Tan Quy,Binh Tan,10.789196,106.603789,5.0,30,light,clear,6.9,monitoring_station,true,12.5,2023-07-25T04:00:00.000Z
FLD02173,2023-07-26T04:07:09.000Z,Quang Trung,Go Vap,10.838367,106.666493,5.0,120,light,clear,8.0,IoT_sensor,true,39.5,2023-07-26T04:00:00.000Z
FLD00512,2023-07-26T05:07:40.000Z,CMT8,Quan 3,10.779926,106.682393,60.6,90,severe,blocked,136.8,IoT_sensor,true,69.42,2023-07-26T05:00:00.000Z
FLD02170,2023-07-26T11:03:23.000Z,Ung Van Khiem,Binh Thanh,10.810216,106.710799,15.9,180,moderate,slow,33.9,monitoring_station,true,65.13,2023-07-26T11:00:00.000Z
FLD01396,2023-07-26T18:02:30.000Z,Thoai Ngoc Hau,Tan Phu,10.78846,106.628355,26.8,60,moderate,slow,40.6,IoT_sensor,true,36.76,2023-07-26T18:00:00.000Z
FLD01502,2023-07-27T02:30:56.000Z,Le Van Luong,Quan 7,10.735395,106.704547,5.0,90,light,clear,11.1,user_report,true,30.5,2023-07-27T02:00:00.000Z
FLD02033,2023-07-27T09:04:29.000Z,Nguyen Anh Thu,Quan 12,10.878484,106.645458,23.8,90,moderate,slow,27.4,IoT_sensor,true,43.66,2023-07-27T09:00:00.000Z
FLD02017,2023-07-27T11:26:47.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.808643,106.712465,14.2,90,light,clear,34.8,user_report,true,36.94,2023-07-27T11:00:00.000Z
FLD00208,2023-07-27T13:15:50.000Z,Tran Nao,Quan 2,10.783259,106.738442,31.7,30,severe,blocked,70.2,user_report,true,31.189999999999998,2023-07-27T13:00:00.000Z
FLD00714,2023-07-27T18:21:23.000Z,Kha Van Can,Thu Duc,10.85108,106.754367,15.7,120,moderate,slow,13.2,IoT_sensor,true,46.989999999999995,2023-07-27T18:00:00.000Z
FLD00681,2023-07-28T01:08:56.000Z,Le Van Viet,Thu Duc,10.84415,106.790065,5.0,30,light,clear,8.5,IoT_sensor,true,12.5,2023-07-28T01:00:00.000Z
FLD01594,2023-07-28T03:45:52.000Z,Binh Long,Tan Phu,10.800504,106.615792,8.0,180,light,clear,18.1,traffic_camera,true,59.6,2023-07-28T03:00:00.000Z
FLD01597,2023-07-28T12:16:24.000Z,Le Dinh Can,Binh Tan,10.768121,106.596464,38.5,30,severe,blocked,49.4,IoT_sensor,true,35.95,2023-07-28T12:00:00.000Z
FLD02168,2023-07-28T15:50:36.000Z,Ma Lo,Binh Tan,10.762281,106.615363,9.0,30,light,clear,22.2,IoT_sensor,true,15.3,2023-07-28T15:00:00.000Z
FLD00987,2023-07-28T20:59:56.000Z,Le Thi Rieng,Quan 12,10.859691,106.648894,21.7,90,moderate,slow,35.8,IoT_sensor,true,42.19,2023-07-28T20:00:00.000Z
FLD00686,2023-07-30T11:24:39.000Z,Vo Van Kiet,Quan 1,10.764462,106.699327,21.9,60,moderate,slow,33.5,IoT_sensor,true,33.33,2023-07-30T11:00:00.000Z
FLD01941,2023-07-30T12:52:33.000Z,Da Nam,Quan 8,10.742474,106.673976,49.2,90,severe,blocked,78.7,user_report,true,61.44,2023-07-30T12:00:00.000Z
FLD00409,2023-07-30T13:39:03.000Z,Ung Van Khiem,Binh Thanh,10.812951,106.709184,26.5,60,moderate,slow,33.7,user_report,true,36.55,2023-07-30T13:00:00.000Z
FLD00494,2023-07-31T00:14:42.000Z,Nguyen Thi Thap,Quan 7,10.741025,106.715457,5.0,180,light,clear,4.9,traffic_camera,true,57.5,2023-07-31T00:00:00.000Z
FLD00591,2023-07-31T05:50:26.000Z,Vo Van Kiet,Quan 1,10.761813,106.696846,19.4,60,moderate,slow,45.8,IoT_sensor,true,31.58,2023-07-31T05:00:00.000Z
FLD02041,2023-07-31T16:01:42.000Z,An Duong Vuong,Quan 6,10.755205,106.644324,18.9,240,moderate,slow,15.8,IoT_sensor,true,85.23,2023-07-31T16:00:00.000Z
FLD02291,2023-08-01T08:08:30.000Z,Hau Giang,Quan 6,10.748395,106.640485,20.4,90,moderate,slow,17.2,user_report,true,41.28,2023-08-01T08:00:00.000Z
FLD01113,2023-08-01T17:59:27.000Z,Vo Van Ngan,Thu Duc,10.849639,106.771247,5.5,120,light,clear,11.2,IoT_sensor,true,39.85,2023-08-01T17:00:00.000Z
FLD01498,2023-08-02T00:27:33.000Z,An Duong Vuong,Quan 6,10.753095,106.644591,5.0,30,light,clear,11.4,IoT_sensor,true,12.5,2023-08-02T00:00:00.000Z
FLD00406,2023-08-02T02:49:50.000Z,Le Van Luong,Quan 7,10.735313,106.704771,9.0,120,light,clear,10.4,IoT_sensor,true,42.3,2023-08-02T02:00:00.000Z
FLD01368,2023-08-02T15:15:50.000Z,Pham Van Dong,Binh Thanh,10.819875,106.702633,40.0,30,severe,blocked,77.9,user_report,true,37.0,2023-08-02T15:00:00.000Z
FLD00292,2023-08-02T16:47:50.000Z,Da Nam,Quan 8,10.74087,106.672654,38.9,180,severe,blocked,59.1,user_report,true,81.22999999999999,2023-08-02T16:00:00.000Z
FLD01910,2023-08-03T18:13:35.000Z,Nguyen Thi Thap,Quan 7,10.740479,106.715074,14.1,60,light,clear,32.1,IoT_sensor,true,27.869999999999997,2023-08-03T18:00:00.000Z
FLD01764,2023-08-04T07:16:29.000Z,Ung Van Khiem,Binh Thanh,10.813297,106.71121,80.6,120,severe,blocked,123.0,IoT_sensor,true,92.41999999999999,2023-08-04T07:00:00.000Z
FLD02036,2023-08-04T15:13:19.000Z,An Duong Vuong,Quan 6,10.755625,106.643895,19.6,90,moderate,slow,26.8,IoT_sensor,true,40.72,2023-08-04T15:00:00.000Z
FLD02169,2023-08-05T16:27:57.000Z,Pham The Hien,Quan 8,10.728201,106.682564,16.2,120,moderate,slow,32.5,IoT_sensor,true,47.339999999999996,2023-08-05T16:00:00.000Z
FLD01377,2023-08-05T21:58:30.000Z,To Ky,Quan 12,10.865999,106.629875,16.1,30,moderate,slow,23.2,IoT_sensor,true,20.27,2023-08-05T21:00:00.000Z
FLD01818,2023-08-05T22:32:05.000Z,Le Dinh Can,Binh Tan,10.76561,106.595977,14.3,30,light,clear,23.6,IoT_sensor,true,19.009999999999998,2023-08-05T22:00:00.000Z
FLD00774,2023-08-06T05:18:53.000Z,Le Van Luong,Quan 7,10.735193,106.705891,5.3,60,light,clear,9.3,IoT_sensor,true,21.71,2023-08-06T05:00:00.000Z
FLD01943,2023-08-06T13:40:16.000Z,Nguyen Anh Thu,Quan 12,10.877538,106.643547,16.0,90,moderate,slow,34.0,user_report,true,38.2,2023-08-06T13:00:00.000Z
FLD00790,2023-08-07T11:14:42.000Z,Thoai Ngoc Hau,Tan Phu,10.787216,106.628625,20.3,60,moderate,slow,49.3,IoT_sensor,true,32.21,2023-08-07T11:00:00.000Z
FLD02071,2023-08-07T14:30:47.000Z,CMT8,Quan 3,10.783073,106.679068,5.8,60,light,clear,8.5,user_report,true,22.06,2023-08-07T14:00:00.000Z
FLD00687,2023-08-07T16:13:10.000Z,To Ky,Quan 12,10.865294,106.632412,9.7,30,light,clear,21.1,user_report,true,15.79,2023-08-07T16:00:00.000Z
FLD02008,2023-08-08T13:19:48.000Z,Do Xuan Hop,Thu Duc,10.835453,106.784069,9.8,120,light,clear,15.9,IoT_sensor,true,42.86,2023-08-08T13:00:00.000Z
FLD02080,2023-08-08T13:59:31.000Z,Ung Van Khiem,Binh Thanh,10.811963,106.71115,26.4,30,moderate,slow,52.7,user_report,true,27.479999999999997,2023-08-08T13:00:00.000Z
FLD01309,2023-08-09T04:23:00.000Z,Ba Thang Hai,Quan 10,10.772533,106.671027,38.2,60,severe,blocked,76.0,user_report,true,44.74,2023-08-09T04:00:00.000Z
FLD02104,2023-08-09T19:41:56.000Z,Nguyen Trai,Quan 5,10.756066,106.665815,12.0,60,light,clear,16.0,IoT_sensor,true,26.4,2023-08-09T19:00:00.000Z
FLD01673,2023-08-09T20:31:15.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.807512,106.712083,28.5,60,moderate,slow,49.2,traffic_camera,true,37.95,2023-08-09T20:00:00.000Z
FLD01555,2023-08-09T21:32:08.000Z,Ta Quang Buu,Quan 8,10.744809,106.665344,9.0,60,light,clear,11.0,user_report,true,24.3,2023-08-09T21:00:00.000Z
FLD01283,2023-08-10T03:05:50.000Z,Pham Van Dong,Binh Thanh,10.81994,106.702806,20.4,60,moderate,slow,39.0,IoT_sensor,true,32.28,2023-08-10T03:00:00.000Z
FLD01729,2023-08-11T00:23:34.000Z,To Ky,Quan 12,10.865953,106.629511,21.7,90,moderate,slow,44.0,monitoring_station,true,42.19,2023-08-11T00:00:00.000Z
FLD01167,2023-08-11T18:38:18.000Z,Le Van Viet,Thu Duc,10.843339,106.787569,5.0,90,light,clear,10.4,monitoring_station,true,30.5,2023-08-11T18:00:00.000Z
FLD01048,2023-08-11T22:32:18.000Z,Phan Huy Ich,Go Vap,10.828618,106.673518,13.8,90,light,clear,29.1,user_report,true,36.66,2023-08-11T22:00:00.000Z
FLD02263,2023-08-12T01:47:08.000Z,Da Nam,Quan 8,10.740673,106.675039,15.6,30,moderate,slow,24.7,IoT_sensor,true,19.92,2023-08-12T01:00:00.000Z
FLD02146,2023-08-12T09:26:24.000Z,Tam Binh,Thu Duc,10.862323,106.73797,13.6,90,light,clear,16.6,IoT_sensor,true,36.519999999999996,2023-08-12T09:00:00.000Z
FLD01624,2023-08-12T12:33:15.000Z,Do Xuan Hop,Thu Duc,10.835427,106.783494,10.8,60,light,clear,19.9,IoT_sensor,true,25.56,2023-08-12T12:00:00.000Z
FLD00646,2023-08-12T15:31:58.000Z,An Duong Vuong,Quan 6,10.755675,106.643701,25.1,30,moderate,slow,50.7,user_report,true,26.57,2023-08-12T15:00:00.000Z
FLD01990,2023-08-12T20:06:49.000Z,Thoai Ngoc Hau,Tan Phu,10.786076,106.628875,24.0,240,moderate,slow,36.2,user_report,true,88.8,2023-08-12T20:00:00.000Z
FLD00828,2023-08-13T10:53:07.000Z,Tam Binh,Thu Duc,10.863823,106.738654,15.0,30,moderate,slow,22.7,IoT_sensor,true,19.5,2023-08-13T10:00:00.000Z
FLD01214,2023-08-13T12:22:30.000Z,Hoa Binh,Tan Phu,10.803531,106.623655,8.7,90,light,clear,20.2,traffic_camera,true,33.089999999999996,2023-08-13T12:00:00.000Z
FLD00317,2023-08-14T14:44:09.000Z,Pham Van Dong,Binh Thanh,10.81976,106.701783,8.3,120,light,clear,12.0,IoT_sensor,true,41.81,2023-08-14T14:00:00.000Z
FLD00579,2023-08-14T15:37:09.000Z,Vo Van Kiet,Quan 1,10.76148,106.700351,5.0,180,light,clear,4.6,IoT_sensor,true,57.5,2023-08-14T15:00:00.000Z
FLD00920,2023-08-15T03:30:53.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.807073,106.711517,16.0,180,moderate,slow,25.7,IoT_sensor,true,65.2,2023-08-15T03:00:00.000Z
FLD01247,2023-08-15T03:54:17.000Z,Nguyen Van Qua,Quan 12,10.85537,106.663196,18.3,60,moderate,slow,22.4,IoT_sensor,true,30.810000000000002,2023-08-15T03:00:00.000Z
FLD01690,2023-08-15T20:44:58.000Z,Lam Van Ben,Quan 7,10.719594,106.682503,10.5,90,light,clear,16.5,IoT_sensor,true,34.35,2023-08-15T20:00:00.000Z
FLD00916,2023-08-15T23:59:55.000Z,Nguyen Trai,Quan 5,10.755119,106.662792,6.8,240,light,clear,16.4,IoT_sensor,true,76.76,2023-08-15T23:00:00.000Z
FLD00547,2023-08-16T06:26:49.000Z,Kha Van Can,Thu Duc,10.853019,106.754398,21.7,60,moderate,slow,23.3,IoT_sensor,true,33.19,2023-08-16T06:00:00.000Z
