flood_id,timestamp,street,district,lat,lng,depth_cm,duration_min,flood_level,traffic_impact,rainfall_trigger_mm,source,verified
FLD01874,2023-06-27 00:00:14,Nguyen Trai,Quan 5,10.758344,106.665254,13.2,90,light,clear,25.7,traffic_camera,True
FLD02204,2023-06-27 07:22:56,Lam Van Ben,Quan 7,10.72032,106.683925,14.3,60,light,clear,35.2,traffic_camera,True
FLD01061,2023-06-27 18:04:07,Do Xuan Hop,Thu Duc,10.831912,106.781084,20.1,30,moderate,slow,20.0,traffic_camera,True
FLD02088,2023-06-28 10:06:28,Le Van Luong,Quan 7,10.735339,106.703738,12.0,30,light,clear,28.7,IoT_sensor,True
FLD01441,2023-06-28 10:37:36,Vo Van Kiet,Quan 1,10.760636,106.696778,5.0,30,light,clear,11.0,IoT_sensor,False
FLD02364,2023-06-29 03:55:00,Le Dinh Can,Binh Tan,10.76762,106.595008,16.3,90,moderate,slow,39.7,user_report,True
FLD00102,2023-06-29 05:20:29,Linh Dong,Thu Duc,10.862787,106.764051,26.5,180,moderate,slow,65.5,traffic_camera,False
FLD02192,2023-06-29 07:04:37,Hoa Binh,Tan Phu,10.805059,106.624318,18.9,60,moderate,slow,35.4,traffic_camera,True
FLD01060,2023-06-29 14:36:20,Da Nam,Quan 8,10.741891,106.6726,18.4,240,moderate,slow,28.6,traffic_camera,True
FLD00824,2023-06-29 17:23:21,Nguyen Thi Thap,Quan 7,10.741346,106.713886,5.4,90,light,clear,6.2,monitoring_station,False
FLD01330,2023-06-29 20:57:53,Tan Ky Tan Quy,Binh Tan,10.786915,106.601461,14.3,120,light,clear,34.3,IoT_sensor,True
FLD01410,2023-06-30 05:42:59,Nguyen Huu Canh,Binh Thanh,10.78805,106.722727,5.6,60,light,clear,13.4,user_report,True
FLD00976,2023-06-30 11:40:22,Vo Van Kiet,Quan 1,10.763137,106.697814,6.8,60,light,clear,8.1,user_report,True
FLD00664,2023-06-30 17:46:14,Vo Van Ngan,Thu Duc,10.84988,106.770641,5.1,240,light,clear,6.0,traffic_camera,False
FLD00598,2023-06-30 21:08:58,Hau Giang,Quan 6,10.745256,106.638452,18.9,120,moderate,slow,37.5,IoT_sensor,False
FLD01460,2023-07-01 11:23:52,Kha Van Can,Thu Duc,10.849605,106.756356,25.8,30,moderate,slow,53.5,IoT_sensor,True
FLD01659,2023-07-01 16:50:58,Binh Long,Tan Phu,10.797733,106.616618,11.3,30,light,clear,9.6,traffic_camera,True
FLD00074,2023-07-01 18:11:08,Tan Ky Tan Quy,Binh Tan,10.787868,106.603371,19.6,60,moderate,slow,21.9,monitoring_station,True
FLD01211,2023-07-01 21:44:56,Lam Van Ben,Quan 7,10.718408,106.683481,23.1,30,moderate,slow,30.7,IoT_sensor,True
FLD02299,2023-07-02 00:40:16,Tam Binh,Thu Duc,10.862684,106.740216,30.7,60,severe,blocked,46.0,IoT_sensor,False
FLD01332,2023-07-02 19:10:45,Nguyen Anh Thu,Quan 12,10.878928,106.643949,5.0,180,light,clear,11.8,user_report,True
FLD01292,2023-07-03 03:14:34,Le Van Viet,Thu Duc,10.843914,106.788066,11.9,60,light,clear,23.2,user_report,True
FLD02014,2023-07-03 04:31:24,Le Thi Rieng,Quan 12,10.860926,106.650364,11.9,60,light,clear,9.7,user_report,True
FLD01820,2023-07-03 09:55:38,Pham Van Dong,Binh Thanh,10.81799,106.703105,11.4,30,light,clear,15.9,user_report,True
FLD00554,2023-07-03 15:03:26,Pham Van Dong,Binh Thanh,10.819032,106.701259,38.9,60,severe,blocked,51.4,IoT_sensor,True
FLD01122,2023-07-04 11:52:59,No Trang Long,Binh Thanh,10.817246,106.698726,6.9,30,light,clear,17.0,IoT_sensor,False
FLD00725,2023-07-04 19:23:17,Tran Xuan Soan,Quan 7,10.750711,106.696606,49.8,30,severe,blocked,68.8,IoT_sensor,False
FLD00994,2023-07-04 20:29:37,Vo Van Kiet,Quan 1,10.761132,106.697681,26.1,90,moderate,slow,53.0,IoT_sensor,True
FLD01536,2023-07-04 21:00:52,No Trang Long,Binh Thanh,10.813536,106.696425,28.4,90,moderate,slow,54.5,IoT_sensor,True
FLD00103,2023-07-05 02:46:31,Ma Lo,Binh Tan,10.762513,106.612141,13.4,120,light,clear,23.1,user_report,True
FLD02320,2023-07-05 16:44:05,Le Dinh Can,Binh Tan,10.765959,106.597197,23.1,90,moderate,slow,37.4,IoT_sensor,True
FLD01142,2023-07-06 00:10:22,Hoa Binh,Tan Phu,10.804253,106.624322,24.9,30,moderate,slow,48.3,traffic_camera,False
FLD01200,2023-07-06 07:24:22,Le Van Viet,Thu Duc,10.8452,106.789838,41.5,30,severe,blocked,75.1,IoT_sensor,True
FLD00800,2023-07-06 10:13:22,Huynh Tan Phat,Quan 7,10.726523,106.724429,6.5,90,light,clear,9.3,user_report,True
FLD00198,2023-07-06 23:31:22,Phan Huy Ich,Go Vap,10.830686,106.671543,15.9,60,moderate,slow,25.4,IoT_sensor,True
FLD00954,2023-07-06 23:43:55,Kinh Duong Vuong,Quan 6,10.74405,106.615598,6.4,60,light,clear,9.9,IoT_sensor,True
FLD01393,2023-07-07 19:18:23,No Trang Long,Binh Thanh,10.81571,106.695832,39.2,60,severe,blocked,75.6,monitoring_station,True
FLD00298,2023-07-08 01:11:15,Da Nam,Quan 8,10.742915,106.672114,14.9,120,light,clear,20.6,user_report,False
FLD01445,2023-07-08 01:13:28,Da Nam,Quan 8,10.741312,106.673921,15.3,90,moderate,slow,31.9,IoT_sensor,True
FLD01149,2023-07-08 13:16:16,Ung Van Khiem,Binh Thanh,10.813352,106.710679,21.1,240,moderate,slow,51.0,IoT_sensor,True
FLD01784,2023-07-08 17:48:29,Tran Xuan Soan,Quan 7,10.75098,106.69789,26.1,60,moderate,slow,29.4,user_report,True
FLD01987,2023-07-08 22:55:13,Kha Van Can,Thu Duc,10.850064,106.754104,9.9,120,light,clear,22.2,user_report,True
FLD01610,2023-07-09 08:58:15,Ta Quang Buu,Quan 8,10.745065,106.666496,6.1,90,light,clear,14.1,monitoring_station,True
FLD02004,2023-07-09 21:07:55,Le Van Viet,Thu Duc,10.844086,106.791095,21.5,60,moderate,slow,51.1,IoT_sensor,True
FLD01930,2023-07-09 21:37:34,Ung Van Khiem,Binh Thanh,10.813176,106.711447,16.0,60,moderate,slow,32.7,IoT_sensor,False
FLD02225,2023-07-09 23:12:54,An Duong Vuong,Quan 6,10.753578,106.645388,5.8,60,light,clear,9.6,IoT_sensor,False
FLD00260,2023-07-10 01:09:51,Quang Trung,Go Vap,10.836277,106.663181,5.0,90,light,clear,7.1,monitoring_station,True
FLD00932,2023-07-10 01:58:30,Ta Quang Buu,Quan 8,10.745176,106.66424,5.0,240,light,clear,7.6,user_report,True
FLD01839,2023-07-10 08:50:49,Tran Xuan Soan,Quan 7,10.75053,106.696557,26.9,120,moderate,slow,31.2,IoT_sensor,True
FLD01592,2023-07-11 01:02:21,Kha Van Can,Thu Duc,10.849636,106.752756,6.9,30,light,clear,12.8,IoT_sensor,True
FLD02188,2023-07-11 05:21:05,Kinh Duong Vuong,Quan 6,10.74227,106.616255,24.1,90,moderate,slow,22.3,IoT_sensor,True
FLD01078,2023-07-11 06:21:01,Binh Long,Tan Phu,10.800521,106.617197,5.0,240,light,clear,6.6,IoT_sensor,True
FLD01890,2023-07-11 13:52:37,Linh Dong,Thu Duc,10.86444,106.766161,6.9,90,light,clear,5.8,monitoring_station,False
FLD02083,2023-07-11 21:40:13,Phan Huy Ich,Go Vap,10.830073,106.672439,9.3,120,light,clear,7.8,traffic_camera,True
FLD00924,2023-07-12 05:25:41,Le Van Luong,Quan 7,10.735723,106.705214,5.0,30,light,clear,11.8,user_report,False
FLD00244,2023-07-12 10:51:37,Vo Van Kiet,Quan 1,10.763764,106.69677,38.5,90,severe,blocked,34.7,user_report,True
FLD00342,2023-07-12 13:20:48,Binh Long,Tan Phu,10.799944,106.615935,51.3,90,severe,blocked,120.1,monitoring_station,True
FLD00090,2023-07-12 19:53:56,Ta Quang Buu,Quan 8,10.744529,106.666467,30.4,30,severe,blocked,60.1,IoT_sensor,True
FLD01479,2023-07-13 01:58:17,Nguyen Anh Thu,Quan 12,10.876788,106.64383,15.7,30,moderate,slow,17.2,monitoring_station,True
FLD00089,2023-07-13 02:56:21,Pham Van Dong,Binh Thanh,10.819332,106.703454,5.0,60,light,clear,5.4,IoT_sensor,False
FLD00540,2023-07-14 05:18:10,An Duong Vuong,Quan 6,10.754522,106.646045,6.8,60,light,clear,5.7,user_report,True
FLD01765,2023-07-14 16:07:05,Le Dinh Can,Binh Tan,10.765866,106.59723,38.4,240,severe,blocked,53.4,IoT_sensor,True
FLD01924,2023-07-14 17:27:45,Vo Van Kiet,Quan 1,10.760917,106.697588,9.5,240,light,clear,19.1,IoT_sensor,False
FLD01662,2023-07-15 02:02:01,Nguyen Trai,Quan 5,10.756647,106.665419,29.1,30,moderate,slow,26.0,IoT_sensor,False
FLD02306,2023-07-15 07:36:14,Kinh Duong Vuong,Quan 6,10.742501,106.617128,30.2,30,severe,blocked,29.7,IoT_sensor,False
FLD00345,2023-07-15 08:01:30,Le Thi Rieng,Quan 12,10.862064,106.649204,8.7,240,light,clear,21.1,IoT_sensor,False
FLD02374,2023-07-15 21:58:49,Ung Van Khiem,Binh Thanh,10.811622,106.711065,17.0,90,moderate,slow,37.0,user_report,True
FLD00398,2023-07-15 23:17:21,Le Van Luong,Quan 7,10.737668,106.705107,11.3,60,light,clear,10.5,user_report,False
FLD02134,2023-07-16 00:00:23,CMT8,Quan 3,10.781592,106.682138,11.8,120,light,clear,29.1,IoT_sensor,True
FLD01310,2023-07-16 00:17:05,Pham Van Dong,Binh Thanh,10.819177,106.703448,23.8,90,moderate,slow,45.4,user_report,True
FLD01912,2023-07-16 00:47:11,Tan Ky Tan Quy,Binh Tan,10.78852,106.601774,21.1,120,moderate,slow,50.8,user_report,True
FLD01680,2023-07-16 06:30:18,Lam Van Ben,Quan 7,10.717241,106.683201,13.6,120,light,clear,24.0,user_report,False
FLD00559,2023-07-16 13:21:03,Le Van Luong,Quan 7,10.737907,106.703686,19.7,60,moderate,slow,16.6,user_report,True
FLD01521,2023-07-16 15:42:02,Ba Thang Hai,Quan 10,10.773261,106.669825,9.3,30,light,clear,9.2,user_report,True
FLD01405,2023-07-16 20:33:28,Nguyen Anh Thu,Quan 12,10.877209,106.643034,9.7,180,light,clear,13.1,IoT_sensor,True
FLD02063,2023-07-16 22:34:49,Nguyen Trai,Quan 5,10.756543,106.665094,16.0,90,moderate,slow,31.3,IoT_sensor,True
FLD00078,2023-07-17 19:24:04,Nguyen Anh Thu,Quan 12,10.876465,106.64379,30.1,90,severe,blocked,57.5,user_report,True
FLD01581,2023-07-18 00:53:51,CMT8,Quan 3,10.780288,106.680283,24.4,180,moderate,slow,52.5,IoT_sensor,True
FLD01848,2023-07-18 05:56:46,Xo Viet Nghe Tinh,Binh Thanh,10.807167,106.711224,5.2,60,light,clear,11.3,traffic_camera,True
FLD01608,2023-07-18 10:05:49,Do Xuan Hop,Thu Duc,10.834856,106.78069,5.0,30,light,clear,10.8,IoT_sensor,True
FLD02359,2023-07-18 12:52:42,Da Nam,Quan 8,10.743358,106.671771,14.9,60,light,clear,24.5,IoT_sensor,True
FLD01883,2023-07-18 15:53:16,Pham The Hien,Quan 8,10.728029,106.682069,8.7,180,light,clear,21.5,monitoring_station,False
FLD00723,2023-07-18 19:25:30,Phan Huy Ich,Go Vap,10.829855,106.672801,16.5,120,moderate,slow,39.6,IoT_sensor,True
FLD01125,2023-07-18 19:55:41,Pham The Hien,Quan 8,10.727033,106.685018,5.0,60,light,clear,12.1,IoT_sensor,True
FLD00808,2023-07-18 20:51:13,Ba Thang Hai,Quan 10,10.775339,106.671527,39.4,120,severe,blocked,32.9,traffic_camera,True
FLD00036,2023-07-19 02:48:54,CMT8,Quan 3,10.780813,106.680642,10.7,60,light,clear,25.2,traffic_camera,True
FLD01025,2023-07-19 07:27:13,Le Dinh Can,Binh Tan,10.767627,106.596061,10.7,30,light,clear,26.7,monitoring_station,False
FLD00384,2023-07-19 11:38:49,Huynh Tan Phat,Quan 7,10.729629,106.72425,25.8,90,moderate,slow,22.2,IoT_sensor,False
FLD00144,2023-07-20 04:35:52,Nguyen Trai,Quan 5,10.755883,106.664014,15.3,60,moderate,slow,26.7,user_report,True
FLD01720,2023-07-20 07:33:22,Kinh Duong Vuong,Quan 6,10.743932,106.614908,10.3,30,light,clear,22.7,IoT_sensor,True
FLD00577,2023-07-20 09:11:24,Nguyen Huu Canh,Binh Thanh,10.7887,106.723021,16.6,90,moderate,slow,32.5,user_report,True
FLD02148,2023-07-20 11:10:34,Vo Van Kiet,Quan 1,10.763106,106.698584,23.6,120,moderate,slow,53.3,traffic_camera,False
FLD00015,2023-07-20 13:20:05,Le Van Viet,Thu Duc,10.844387,106.789864,5.0,90,light,clear,11.9,IoT_sensor,True
FLD00978,2023-07-20 14:48:21,Da Nam,Quan 8,10.741699,106.671595,13.7,60,light,clear,15.9,IoT_sensor,False
FLD00946,2023-07-20 17:56:40,Hau Giang,Quan 6,10.745151,106.639702,15.0,240,moderate,slow,26.3,IoT_sensor,False
FLD00085,2023-07-21 02:05:45,CMT8,Quan 3,10.780053,106.682175,38.2,60,severe,blocked,40.3,user_report,True
FLD01508,2023-07-21 07:12:13,Kha Van Can,Thu Duc,10.85344,106.75593,6.8,90,light,clear,15.0,user_report,True
FLD00784,2023-07-21 09:10:17,Quang Trung,Go Vap,10.838336,106.664127,9.7,30,light,clear,21.9,IoT_sensor,True
FLD01443,2023-07-22 04:01:35,Xo Viet Nghe Tinh,Binh Thanh,10.80706,106.710261,38.1,90,severe,blocked,61.2,IoT_sensor,True
FLD00871,2023-07-22 16:05:33,Tam Binh,Thu Duc,10.861075,106.736779,9.0,90,light,clear,12.2,user_report,False
FLD00246,2023-07-22 17:40:45,Nguyen Van Qua,Quan 12,10.85443,106.664189,13.6,30,light,clear,21.4,traffic_camera,False
FLD00770,2023-07-22 23:32:13,Nguyen Anh Thu,Quan 12,10.878392,106.644796,5.0,180,light,clear,12.3,IoT_sensor,True
FLD00470,2023-07-23 08:28:57,CMT8,Quan 3,10.780523,106.682405,5.0,180,light,clear,5.5,user_report,True
FLD02093,2023-07-23 19:46:42,Binh Long,Tan Phu,10.799277,106.616954,15.7,60,moderate,slow,15.8,IoT_sensor,True
FLD01209,2023-07-23 21:53:00,Le Van Viet,Thu Duc,10.843919,106.789584,23.4,120,moderate,slow,53.0,monitoring_station,False
FLD00590,2023-07-23 22:49:37,Le Thi Rieng,Quan 12,10.861202,106.647504,5.5,240,light,clear,6.1,IoT_sensor,True
FLD02362,2023-07-24 00:19:53,Ma Lo,Binh Tan,10.764693,106.612747,14.5,30,light,clear,23.8,IoT_sensor,True
FLD00838,2023-07-24 10:59:45,An Duong Vuong,Quan 6,10.754703,106.643721,5.0,180,light,clear,9.5,IoT_sensor,False
FLD01530,2023-07-24 13:34:41,Pham The Hien,Quan 8,10.726976,106.683237,11.8,60,light,clear,19.9,user_report,False
FLD00794,2023-07-24 16:34:49,Linh Dong,Thu Duc,10.865413,106.765904,23.4,120,moderate,slow,32.2,user_report,False
FLD01271,2023-07-24 19:28:06,Thoai Ngoc Hau,Tan Phu,10.784702,106.627624,11.0,120,light,clear,13.9,IoT_sensor,True
FLD00312,2023-07-24 20:34:27,Quang Trung,Go Vap,10.838924,106.663235,13.2,90,light,clear,16.1,IoT_sensor,True
FLD01291,2023-07-24 21:47:38,Tan Ky Tan Quy,Binh Tan,10.789196,106.603789,5.0,30,light,clear,6.9,monitoring_station,True
FLD01754,2023-07-25 08:53:44,Tran Nao,Quan 2,10.782257,106.736062,9.9,120,light,clear,22.9,user_report,False
FLD02173,2023-07-25 21:07:09,Quang Trung,Go Vap,10.838367,106.666493,5.0,120,light,clear,8.0,IoT_sensor,True
FLD00512,2023-07-25 22:07:40,CMT8,Quan 3,10.779926,106.682393,60.6,90,severe,blocked,136.8,IoT_sensor,True
FLD02170,2023-07-26 04:03:23,Ung Van Khiem,Binh Thanh,10.810216,106.710799,15.9,180,moderate,slow,33.9,monitoring_station,True
FLD00761,2023-07-26 06:21:08,Linh Dong,Thu Duc,10.866482,106.764984,18.3,30,moderate,slow,20.9,IoT_sensor,False
FLD01396,2023-07-26 11:02:30,Thoai Ngoc Hau,Tan Phu,10.78846,106.628355,26.8,60,moderate,slow,40.6,IoT_sensor,True
FLD01831,2023-07-26 11:56:50,An Duong Vuong,Quan 6,10.754979,106.646436,26.3,90,moderate,slow,64.4,IoT_sensor,False
FLD00372,2023-07-26 19:18:27,Le Van Viet,Thu Duc,10.845358,106.790595,23.6,30,moderate,slow,45.8,user_report,False
FLD01502,2023-07-26 19:30:56,Le Van Luong,Quan 7,10.735395,106.704547,5.0,90,light,clear,11.1,user_report,True
FLD02033,2023-07-27 02:04:29,Nguyen Anh Thu,Quan 12,10.878484,106.645458,23.8,90,moderate,slow,27.4,IoT_sensor,True
FLD02017,2023-07-27 04:26:47,Xo Viet Nghe Tinh,Binh Thanh,10.808643,106.712465,14.2,90,light,clear,34.8,user_report,True
FLD00208,2023-07-27 06:15:50,Tran Nao,Quan 2,10.783259,106.738442,31.7,30,severe,blocked,70.2,user_report,True
FLD00714,2023-07-27 11:21:23,Kha Van Can,Thu Duc,10.85108,106.754367,15.7,120,moderate,slow,13.2,IoT_sensor,True
FLD02242,2023-07-27 11:46:11,No Trang Long,Binh Thanh,10.81394,106.697414,6.0,180,light,clear,6.0,traffic_camera,False
FLD00681,2023-07-27 18:08:56,Le Van Viet,Thu Duc,10.84415,106.790065,5.0,30,light,clear,8.5,IoT_sensor,True
FLD01804,2023-07-27 18:21:43,Le Dinh Can,Binh Tan,10.764559,106.595559,13.4,240,light,clear,30.8,user_report,False
FLD01594,2023-07-27 20:45:52,Binh Long,Tan Phu,10.800504,106.615792,8.0,180,light,clear,18.1,traffic_camera,True
FLD00521,2023-07-27 21:54:37,Le Van Luong,Quan 7,10.737414,106.705386,27.0,60,moderate,slow,42.4,IoT_sensor,False
FLD02231,2023-07-27 22:02:06,Tran Nao,Quan 2,10.782157,106.73612,20.7,30,moderate,slow,36.2,traffic_camera,False
FLD00381,2023-07-28 02:23:25,Thoai Ngoc Hau,Tan Phu,10.788197,106.629786,19.6,30,moderate,slow,18.6,user_report,False
FLD01597,2023-07-28 05:16:24,Le Dinh Can,Binh Tan,10.768121,106.596464,38.5,30,severe,blocked,49.4,IoT_sensor,True
FLD02168,2023-07-28 08:50:36,Ma Lo,Binh Tan,10.762281,106.615363,9.0,30,light,clear,22.2,IoT_sensor,True
FLD00987,2023-07-28 13:59:56,Le Thi Rieng,Quan 12,10.859691,106.648894,21.7,90,moderate,slow,35.8,IoT_sensor,True
FLD00963,2023-07-28 17:14:54,Tran Xuan Soan,Quan 7,10.749768,106.697898,5.6,60,light,clear,10.2,user_report,False
FLD00641,2023-07-28 17:45:46,Quang Trung,Go Vap,10.839205,106.666003,14.7,60,light,clear,20.5,user_report,False
FLD02176,2023-07-29 08:40:34,CMT8,Quan 3,10.780702,106.679649,5.0,60,light,clear,4.3,IoT_sensor,False
FLD00686,2023-07-30 04:24:39,Vo Van Kiet,Quan 1,10.764462,106.699327,21.9,60,moderate,slow,33.5,IoT_sensor,True
FLD01941,2023-07-30 05:52:33,Da Nam,Quan 8,10.742474,106.673976,49.2,90,severe,blocked,78.7,user_report,True
FLD00409,2023-07-30 06:39:03,Ung Van Khiem,Binh Thanh,10.812951,106.709184,26.5,60,moderate,slow,33.7,user_report,True
FLD00634,2023-07-30 08:39:39,Kha Van Can,Thu Duc,10.852857,106.75273,5.0,120,light,clear,7.5,user_report,False
FLD00494,2023-07-30 17:14:42,Nguyen Thi Thap,Quan 7,10.741025,106.715457,5.0,180,light,clear,4.9,traffic_camera,True
FLD01666,2023-07-30 20:56:15,Nguyen Van Qua,Quan 12,10.85389,106.660911,26.5,90,moderate,slow,34.9,IoT_sensor,False
FLD00591,2023-07-30 22:50:26,Vo Van Kiet,Quan 1,10.761813,106.696846,19.4,60,moderate,slow,45.8,IoT_sensor,True
FLD02041,2023-07-31 09:01:42,An Duong Vuong,Quan 6,10.755205,106.644324,18.9,240,moderate,slow,15.8,IoT_sensor,True
FLD02125,2023-07-31 22:35:39,Le Van Luong,Quan 7,10.736624,106.704496,9.1,90,light,clear,20.3,IoT_sensor,False
FLD02291,2023-08-01 01:08:30,Hau Giang,Quan 6,10.748395,106.640485,20.4,90,moderate,slow,17.2,user_report,True
FLD01113,2023-08-01 10:59:27,Vo Van Ngan,Thu Duc,10.849639,106.771247,5.5,120,light,clear,11.2,IoT_sensor,True
FLD01498,2023-08-01 17:27:33,An Duong Vuong,Quan 6,10.753095,106.644591,5.0,30,light,clear,11.4,IoT_sensor,True
FLD00406,2023-08-01 19:49:50,Le Van Luong,Quan 7,10.735313,106.704771,9.0,120,light,clear,10.4,IoT_sensor,True
FLD01368,2023-08-02 08:15:50,Pham Van Dong,Binh Thanh,10.819875,106.702633,40.0,30,severe,blocked,77.9,user_report,True
FLD00292,2023-08-02 09:47:50,Da Nam,Quan 8,10.74087,106.672654,38.9,180,severe,blocked,59.1,user_report,True
FLD01023,2023-08-03 04:27:30,Nguyen Thi Thap,Quan 7,10.743282,106.715023,6.4,90,light,clear,7.8,IoT_sensor,False
FLD00830,2023-08-03 08:46:45,CMT8,Quan 3,10.780914,106.680343,8.7,120,light,clear,9.6,user_report,False
FLD01910,2023-08-03 11:13:35,Nguyen Thi Thap,Quan 7,10.740479,106.715074,14.1,60,light,clear,32.1,IoT_sensor,True
FLD00288,2023-08-03 12:05:01,Nguyen Van Khoi,Go Vap,10.830073,106.69411,14.3,30,light,clear,21.2,user_report,False
FLD01764,2023-08-04 00:16:29,Ung Van Khiem,Binh Thanh,10.813297,106.71121,80.6,120,severe,blocked,123.0,IoT_sensor,True
FLD02036,2023-08-04 08:13:19,An Duong Vuong,Quan 6,10.755625,106.643895,19.6,90,moderate,slow,26.8,IoT_sensor,True
FLD02169,2023-08-05 09:27:57,Pham The Hien,Quan 8,10.728201,106.682564,16.2,120,moderate,slow,32.5,IoT_sensor,True
FLD01377,2023-08-05 14:58:30,To Ky,Quan 12,10.865999,106.629875,16.1,30,moderate,slow,23.2,IoT_sensor,True
FLD01818,2023-08-05 15:32:05,Le Dinh Can,Binh Tan,10.76561,106.595977,14.3,30,light,clear,23.6,IoT_sensor,True
FLD00774,2023-08-05 22:18:53,Le Van Luong,Quan 7,10.735193,106.705891,5.3,60,light,clear,9.3,IoT_sensor,True
FLD01943,2023-08-06 06:40:16,Nguyen Anh Thu,Quan 12,10.877538,106.643547,16.0,90,moderate,slow,34.0,user_report,True
FLD00790,2023-08-07 04:14:42,Thoai Ngoc Hau,Tan Phu,10.787216,106.628625,20.3,60,moderate,slow,49.3,IoT_sensor,True
FLD02071,2023-08-07 07:30:47,CMT8,Quan 3,10.783073,106.679068,5.8,60,light,clear,8.5,user_report,True
FLD00687,2023-08-07 09:13:10,To Ky,Quan 12,10.865294,106.632412,9.7,30,light,clear,21.1,user_report,True
FLD00207,2023-08-07 21:02:23,Tran Xuan Soan,Quan 7,10.753461,106.698607,9.1,60,light,clear,16.3,IoT_sensor,False
FLD02008,2023-08-08 06:19:48,Do Xuan Hop,Thu Duc,10.835453,106.784069,9.8,120,light,clear,15.9,IoT_sensor,True
FLD02080,2023-08-08 06:59:31,Ung Van Khiem,Binh Thanh,10.811963,106.71115,26.4,30,moderate,slow,52.7,user_report,True
FLD00139,2023-08-08 08:11:26,Tran Xuan Soan,Quan 7,10.753219,106.696899,5.0,60,light,clear,5.7,user_report,False
FLD01670,2023-08-08 17:34:13,Tan Ky Tan Quy,Binh Tan,10.786722,106.602067,13.7,30,light,clear,11.2,monitoring_station,False
FLD01309,2023-08-08 21:23:00,Ba Thang Hai,Quan 10,10.772533,106.671027,38.2,60,severe,blocked,76.0,user_report,True
FLD02104,2023-08-09 12:41:56,Nguyen Trai,Quan 5,10.756066,106.665815,12.0,60,light,clear,16.0,IoT_sensor,True
FLD01673,2023-08-09 13:31:15,Xo Viet Nghe Tinh,Binh Thanh,10.807512,106.712083,28.5,60,moderate,slow,49.2,traffic_camera,True
FLD01555,2023-08-09 14:32:08,Ta Quang Buu,Quan 8,10.744809,106.665344,9.0,60,light,clear,11.0,user_report,True
FLD01283,2023-08-09 20:05:50,Pham Van Dong,Binh Thanh,10.81994,106.702806,20.4,60,moderate,slow,39.0,IoT_sensor,True
FLD01298,2023-08-10 12:37:21,Ta Quang Buu,Quan 8,10.743296,106.663575,14.8,120,light,clear,33.1,traffic_camera,False
FLD02099,2023-08-10 17:21:07,To Ky,Quan 12,10.866836,106.632317,6.6,60,light,clear,15.4,user_report,False
FLD01729,2023-08-10 17:23:34,To Ky,Quan 12,10.865953,106.629511,21.7,90,moderate,slow,44.0,monitoring_station,True
FLD01572,2023-08-11 10:45:17,Linh Dong,Thu Duc,10.862704,106.765116,40.6,120,severe,blocked,63.3,IoT_sensor,False
FLD01167,2023-08-11 11:38:18,Le Van Viet,Thu Duc,10.843339,106.787569,5.0,90,light,clear,10.4,monitoring_station,True
FLD01048,2023-08-11 15:32:18,Phan Huy Ich,Go Vap,10.828618,106.673518,13.8,90,light,clear,29.1,user_report,True
FLD02263,2023-08-11 18:47:08,Da Nam,Quan 8,10.740673,106.675039,15.6,30,moderate,slow,24.7,IoT_sensor,True
FLD02146,2023-08-12 02:26:24,Tam Binh,Thu Duc,10.862323,106.73797,13.6,90,light,clear,16.6,IoT_sensor,True
FLD01624,2023-08-12 05:33:15,Do Xuan Hop,Thu Duc,10.835427,106.783494,10.8,60,light,clear,19.9,IoT_sensor,True
FLD00646,2023-08-12 08:31:58,An Duong Vuong,Quan 6,10.755675,106.643701,25.1,30,moderate,slow,50.7,user_report,True
FLD01990,2023-08-12 13:06:49,Thoai Ngoc Hau,Tan Phu,10.786076,106.628875,24.0,240,moderate,slow,36.2,user_report,True
FLD00828,2023-08-13 03:53:07,Tam Binh,Thu Duc,10.863823,106.738654,15.0,30,moderate,slow,22.7,IoT_sensor,True
FLD01214,2023-08-13 05:22:30,Hoa Binh,Tan Phu,10.803531,106.623655,8.7,90,light,clear,20.2,traffic_camera,True
FLD00317,2023-08-14 07:44:09,Pham Van Dong,Binh Thanh,10.81976,106.701783,8.3,120,light,clear,12.0,IoT_sensor,True
FLD00579,2023-08-14 08:37:09,Vo Van Kiet,Quan 1,10.76148,106.700351,5.0,180,light,clear,4.6,IoT_sensor,True
FLD00920,2023-08-14 20:30:53,Xo Viet Nghe Tinh,Binh Thanh,10.807073,106.711517,16.0,180,moderate,slow,25.7,IoT_sensor,True
